budget,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,release_month,profit,roi,hitflop,director_Christopher_Nolan,director_Steven_Spielberg,director_James_Cameron,director_Quentin_Tarantino,director_Ridley_Scott,director_Peter_Jackson,director_David_Fincher,director_Martin_Scorsese,director_Denis_Villeneuve,director_Jon_Favreau,director_JJ_Abrams,director_Zack_Snyder,director_other,company_Walt_Disney_Pictures,company_Warner_Bros,company_Universal_Pictures,company_Columbia_Pictures,company_Paramount_Pictures,company_20th_Century_Fox,company_Marvel_Studios,company_Pixar,company_Lionsgate,company_MGM,company_DreamWorks_Animation,company_New_Line_Cinema,company_Legendary_Pictures,genre_Drama,genre_Comedy,genre_Action,genre_Thriller,genre_Romance,genre_Adventure,genre_Horror
5000000,343795,3.943706,2015-09-11,4842699,121.0,90 Minutes in Heaven,5.4,40,2015,9,-157301,-0.0314602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000000,45658,9.169411,2010-10-15,2614773,97.0,Everything Must Go,6.0,208,2010,10,-2385227,-0.4770454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
5000000,16148,2.732031,1998-01-30,1980338,116.0,Zero Effect,6.0,55,1998,1,-3019662,-0.6039324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5000000,4553,35.252056,2004-02-09,8203235,101.0,The Machinist,7.3,1247,2004,2,3203235,0.640647,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5000000,245916,21.343093,2014-10-09,2450846,112.0,Kill the Messenger,6.6,355,2014,10,-2549154,-0.5098308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5000000,27585,10.095184,2010-12-16,5129058,91.0,Rabbit Hole,6.9,165,2010,12,129058,0.0258116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000000,1415,4.129165,2003-09-05,742898,98.0,Party Monster,5.9,58,2003,9,-4257102,-0.8514204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5000000,313922,30.001024,2016-04-15,3220371,95.0,Green Room,6.7,683,2016,4,-1779629,-0.3559258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5000000,199933,1.731035,2014-09-12,846704,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15,2014,9,-4153296,-0.8306592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7000000,13685,11.700578,1996-02-21,560069,91.0,Bottle Rocket,6.8,281,1996,2,-6439931,-0.9199901428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5000000,46838,19.940245,2010-01-22,5476793,89.0,Tucker and Dale vs Evil,7.3,847,2010,1,476793,0.0953586,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5000000,298312,38.94708,2015-09-10,98450062,94.0,The Visit,6.0,1360,2015,9,93450062,18.6900124,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5000000,11600,3.792015,2007-01-01,782102,90.0,Redacted,6.2,37,2007,1,-4217898,-0.8435796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000000,31175,5.461487,2009-09-09,17872796,99.0,Soul Kitchen,7.1,116,2009,9,12872796,2.5745592,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1000000,12498,14.805264,1996-08-30,24475416,135.0,Sling Blade,7.4,231,1996,8,23475416,23.475416,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4798235,77949,25.30216,2011-08-17,209696,107.0,The Awakening,6.3,458,2011,8,-4588539,-0.9562972634729228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4800000,1690,38.83192,2005-01-06,80578934,94.0,Hostel,5.7,887,2005,1,75778934,15.787277916666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5000000,64720,19.807295,2011-11-25,3099314,120.0,Take Shelter,7.1,471,2011,11,-1900686,-0.3801372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4700000,16337,9.617777,1986-08-22,8025872,101.0,The Texas Chainsaw Massacre 2,5.9,139,1986,8,3325872,0.7076323404255319,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4638783,11577,4.495256,1973-05-23,11000000,106.0,Pat Garrett & Billy the Kid,7.2,65,1973,5,6361217,1.3713116134123973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800000,77987,35.754865,2013-05-30,10337387,90.0,Only God Forgives,5.6,862,2013,5,5537387,1.1536222916666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4500000,9336,15.002502,1984-03-22,146198896,96.0,Police Academy,6.5,602,1984,3,141698896,31.488643555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4500000,5689,22.585384,1980-07-05,58853106,104.0,The Blue Lagoon,5.8,408,1980,7,54353106,12.078468,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
6000000,712,29.834065,1994-03-09,254700832,117.0,Four Weddings and a Funeral,6.6,632,1994,3,248700832,41.45013866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4500000,13342,20.403344,1982-08-13,27092880,90.0,Fast Times at Ridgemont High,7.0,322,1982,8,22592880,5.02064,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4500000,10339,5.224593,1956-06-27,10400000,116.0,Moby Dick,6.9,89,1956,6,5900000,1.3111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15000000,1429,30.196039,2002-12-16,13060843,135.0,25th Hour,7.2,629,2002,12,-1939157,-0.1292771333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4500000,9303,15.359952,1996-09-13,7011317,108.0,Bound,6.9,198,1996,9,2511317,0.5580704444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4500000,641,11.573034,2000-10-27,7390108,102.0,Requiem for a Dream,7.9,2443,2000,10,2890108,0.6422462222222223,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000000,252680,10.274542,2014-03-25,10429707,98.0,Moms' Night Out,5.5,121,2014,3,5429707,1.0859414,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6000000,141,61.210016,2001-01-18,1270522,113.0,Donnie Darko,7.7,3452,2001,1,-4729478,-0.7882463333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4500000,39800,3.108881,2009-10-10,744816,97.0,Life During Wartime,6.3,30,2009,10,-3755184,-0.8344853333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4500000,36419,14.570359,2010-04-09,3606395,104.0,After.Life,5.4,251,2010,4,-893605,-0.1985788888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3000000,510,127.525581,1975-11-18,108981275,133.0,One Flew Over the Cuckoo's Nest,8.2,2919,1975,11,105981275,35.32709166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4500000,375290,2.551559,2016-01-22,32000000,126.0,Airlift,7.3,57,2016,1,27500000,6.111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3730500,116613,6.938854,2012-09-11,6294161,112.0,The Sweeney,5.7,109,2012,9,2563661,0.6872164589197158,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8000000,1088,12.439495,2003-01-30,41400000,101.0,Whale Rider,7.1,111,2003,1,33400000,4.175,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4200000,3040,12.540624,2004-06-27,32000000,114.0,Night Watch,6.3,210,2004,6,27800000,6.619047619047619,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3705538,11386,8.839651,1992-09-02,62548947,112.0,The Crying Game,6.9,176,1992,9,58843409,15.879855772630048,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4000000,10246,12.891276,1981-11-13,125728258,94.0,Porky's,6.1,183,1981,11,121728258,30.4320645,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114000,10331,25.666029,1968-10-01,30000000,96.0,Night of the Living Dead,7.5,580,1968,10,29886000,262.1578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000000,153,45.66662,2003-08-31,119723856,102.0,Lost in Translation,7.3,1895,2003,8,115723856,28.930964,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000000,703,35.892034,1977-04-19,38251425,93.0,Annie Hall,7.8,1010,1977,4,34251425,8.56285625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4000000,27191,8.988455,1952-01-10,36000000,152.0,The Greatest Show on Earth,6.6,50,1952,1,32000000,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4000000,1365,14.042041,2001-11-11,44909486,111.0,Monster's Ball,6.5,250,2001,11,40909486,10.2273715,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4000000,287424,40.016306,2015-05-08,187112,95.0,Maggie,5.2,593,2015,5,-3812888,-0.953222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3600000,451,22.030517,1995-10-27,49800000,112.0,Leaving Las Vegas,7.1,360,1995,10,46200000,12.833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4000000,241251,24.161735,2015-01-23,52425855,91.0,The Boy Next Door,4.1,1022,2015,1,48425855,12.10646375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4000000,40494,1.379354,1956-05-30,14400000,105.0,Trapeze,6.4,22,1956,5,10400000,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3500000,39781,15.338211,2010-07-09,34705850,106.0,The Kids Are All Right,6.5,506,2010,7,31205850,8.915957142857144,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4000000,8337,29.852608,1988-11-23,13008928,94.0,They Live,7.1,550,1988,11,9008928,2.252232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4000000,5925,35.061467,1963-06-20,11744471,172.0,The Great Escape,7.8,717,1963,6,7744471,1.93611775,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5000000,146203,10.605752,2013-02-28,15179302,88.0,The Last Exorcism Part II,4.4,203,2013,2,10179302,2.0358604,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4000000,85350,43.40352,2014-06-05,44349000,164.0,Boyhood,7.5,1971,2014,6,40349000,10.08725,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000000,512,17.229537,2006-07-27,31584901,96.0,Scoop,6.4,420,2006,7,27584901,6.89622525,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7000000,13408,2.453459,2001-11-16,10229331,93.0,The Wash,5.3,26,2001,11,3229331,0.461333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6000000,47816,1.433692,2000-03-01,9000000,82.0,3 Strikes,5.9,15,2000,3,3000000,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4000000,11536,2.930058,1961-01-01,8200000,124.0,The Misfits,6.8,72,1961,1,4200000,1.05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4000000,2370,5.975604,1969-12-18,6000000,143.0,Topaz,6.1,77,1969,12,2000000,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4000000,9809,4.59841,2006-11-17,4630045,84.0,Let's Go to Prison,5.5,69,2006,11,630045,0.15751125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4000000,5,22.87623,1995-12-09,4300000,98.0,Four Rooms,6.5,530,1995,12,300000,0.075,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4000000,11013,19.107285,2002-01-11,9304609,104.0,Secretary,6.7,376,2002,1,5304609,1.32615225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4000000,10132,4.541908,1988-12-21,3468572,110.0,Talk Radio,6.7,46,1988,12,-531428,-0.132857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000000,8141,6.091951,2007-02-09,2426851,90.0,You Kill Me,6.2,80,2007,2,-1573149,-0.39328725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4000000,48572,12.062371,2011-08-19,1104682,88.0,Red State,5.9,316,2011,8,-2895318,-0.7238295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4000000,14517,7.758188,2005-01-25,866999,101.0,Mirrormask,6.6,102,2005,1,-3133001,-0.78325025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,157847,22.987897,2014-04-11,2365467,118.0,Joe,6.5,338,2014,4,-1634533,-0.40863325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3000000,25719,1.204941,1997-08-22,302204,109.0,Shooting Fish,7.0,23,1997,8,-2697796,-0.8992653333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1300000,48309,7.605291,1988-03-04,354704,102.0,Prison,6.7,27,1988,3,-945296,-0.7271507692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9500000,44945,21.230737,2010-09-10,120000,104.0,Trust,6.6,307,2010,9,-9380000,-0.9873684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16000000,111190,18.790221,2013-04-03,318982,100.0,Adore,6.1,291,2013,4,-15681018,-0.980063625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000000,54580,3.663108,2002-09-27,146402,113.0,Mondays in the Sun,7.1,36,2002,9,-3853598,-0.9633995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
650000,52015,12.496261,2010-09-30,33245,98.0,Stake Land,6.2,285,2010,9,-616755,-0.9488538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
4000000,60422,3.238466,2011-11-18,355688,119.0,Another Happy Day,6.2,37,2011,11,-3644312,-0.911078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4000000,81390,8.30723,2011-04-09,25345000,99.0,A Lonely Place to Die,6.2,157,2011,4,21345000,5.33625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
3950000,22301,8.484123,1930-11-15,8000000,127.0,Hell's Angels,6.1,19,1930,11,4050000,1.0253164556962024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3900000,874,9.541688,1966-12-12,28350000,120.0,A Man for All Seasons,7.5,89,1966,12,24450000,6.269230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3800000,10774,17.234745,1976-11-01,23689877,121.0,Network,7.7,381,1976,11,19889877,5.234178157894737,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000000,770,48.98255,1939-12-15,400176459,238.0,Gone with the Wind,7.7,970,1939,12,396176459,99.04411475,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3800000,29715,3.490215,1965-04-07,14873,123.0,Major Dundee,6.2,38,1965,4,-3785127,-0.9960860526315788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768785,25209,1.726175,1950-05-17,8000000,107.0,Annie Get Your Gun,7.3,22,1950,5,4231215,1.122700021359669,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
967686,37495,20.544999,2010-05-07,4270000,101.0,Four Lions,7.0,423,2010,5,3302314,3.412588380941752,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3500000,34769,8.45342,2009-09-12,44462,101.0,Defendor,6.5,195,2009,9,-3455538,-0.9872965714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3700000,35032,0.90522,1948-06-11,2956000,102.0,The Pirate,6.6,17,1948,6,-744000,-0.201081081081081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4000000,8618,3.771652,2006-10-02,13401952,109.0,The History Boys,6.6,66,2006,10,9401952,2.350488,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3600000,3116,21.119209,1969-05-25,44785053,113.0,Midnight Cowboy,7.4,299,1969,5,41185053,11.4402925,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3500000,9427,17.002623,1997-08-13,257850122,91.0,The Full Monty,6.8,363,1997,8,254350122,72.67146342857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3500000,813,46.116885,1980-07-02,83453539,88.0,Airplane!,7.1,1074,1980,7,79953539,22.843868285714287,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3500000,10634,25.5748,1995-04-26,28215918,91.0,Friday,7.0,503,1995,4,24715918,7.061690857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3500000,9516,3.418871,1993-05-26,27900000,97.0,Menace II Society,7.2,173,1993,5,24400000,6.9714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3500000,16288,10.729884,1987-05-01,14000000,92.0,Creepshow 2,5.9,129,1987,5,10500000,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3716946,23330,2.676535,1970-05-13,5000000,121.0,The Ballad of Cable Hogue,6.9,47,1970,5,1283054,0.3451903794136369,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3500000,18900,7.821438,1967-12-14,13007551,134.0,In Cold Blood,7.4,82,1967,12,9507551,2.716443142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3500000,27029,3.281509,1959-06-18,12800000,149.0,The Nun's Story,7.4,46,1959,6,9300000,2.657142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3500000,26268,2.938973,1966-02-23,12000000,121.0,Harper,6.2,35,1966,2,8500000,2.4285714285714284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3500000,573,10.219942,1972-05-25,12600000,116.0,Frenzy,7.1,158,1972,5,9100000,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3500000,310131,50.319662,2016-02-19,40423945,92.0,The Witch,6.3,1434,2016,2,36923945,10.549698571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3500000,11363,8.406025,1996-08-26,9482579,96.0,She's the One,5.7,70,1996,8,5982579,1.7093082857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10000000,3033,5.588652,1998-01-21,6451628,105.0,Gods and Monsters,6.8,81,1998,1,-3548372,-0.3548372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000000,25376,25.894065,2009-08-13,33965843,129.0,The Secret in Their Eyes,7.8,626,2009,8,31965843,15.9829215,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3600000,765,35.674774,1987-03-13,5923044,84.0,Evil Dead II,7.6,742,1987,3,2323044,0.64529,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3500000,46146,12.982319,2010-10-29,4159678,103.0,Troll Hunter,6.7,583,2010,10,659678,0.1884794285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3500000,14256,3.643608,2006-02-07,113783,98.0,Winter Passing,6.7,28,2006,2,-3386217,-0.9674905714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3400000,12535,5.690619,1977-12-25,31063038,94.0,High Anxiety,6.5,84,1977,12,27663038,8.136187647058824,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8000000,1667,17.537154,2005-01-26,127392239,80.0,March of the Penguins,6.9,358,2005,1,119392239,14.924029875,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,50839,26.259389,2011-09-28,19504039,107.0,Margin Call,6.7,524,2011,9,16004039,4.572582571428572,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3000000,13973,11.637458,2008-09-26,3830137,92.0,Choke,6.0,127,2008,9,830137,0.2767123333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3300000,244786,192.528841,2014-10-10,13092000,105.0,Whiplash,8.3,4254,2014,10,9792000,2.9672727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3300000,598,44.356711,2002-02-05,30641770,130.0,City of God,8.1,1814,2002,2,27341770,8.28538484848485,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
